Guests;Price avg;Ranking position avg;Number of views;Price difference;Hotel name;Location;Distance;Type;Quality;Rating;Special;Review;Description;Bedrooms;Living Rooms;Bathrooms;Kitchens;Surface Area (m2);Total Beds;Individual Beds;Double Beds;Double Large Beds;Double Extralarge Beds;Sofa Beds;Bunk Beds
8;533.0;134.0;162;137.0;Genteel Home Isabel la Católica;Centro de Granada, Granada;50;apartamento;4;8.6;preferente;228;Apartamento de 3 dormitorios con terraza;3;1;1;1;140;5;4;1;0;0;0;0
8;503.0;48.0;71;-53.0;Genteel Home Isabel la Católica;Centro de Granada, Granada;50;apartamento;4;8.6;preferente;228;Apartamento de 4 dormitorios - Sin terraza;4;1;2;1;150;6;4;0;2;0;0;0
6;1045.0;240.0;10;100.0;Genteel Home La Paz;Centro de Granada, Granada;400;apartamento;3;9.0;;5;1×;0;0;1;1;45;1;0;0;1;0;1;0
8;510.0;135.0;147;32.0;Genteel Home Lope de Vega;Barrio de Ronda, Granada;800;apartamento;4;9.6;;13;Apartamento;4;0;3;1;136;6;4;2;0;0;0;0
8;605.0;112.0;183;102.0;Genteel Home Mano de Hierro;Centro de Granada, Granada;700;apartamento;4;9.0;preferente;44;Apartamento de 4 dormitorios con terraza;4;1;3;1;130;8;6;1;0;0;1;0
8;482.0;73.0;155;8.0;Genteel Home Martinez Campos;Barrio de Ronda, Granada;800;apartamento;4;9.6;preferente;40;Apartamento;4;0;3;1;200;5;2;3;0;0;0;0
8;645.0;259.0;99;7.0;Genteel Home Mesones;Centro de Granada, Granada;300;apartamento;4;8.9;;128;1×;1;1;1;1;52;2;0;0;1;0;1;0
4;372.0;346.0;5;131.0;Genteel Home Mesones;Centro de Granada, Granada;300;apartamento;4;8.9;;128;Apartamento con terraza;2;1;1;1;90;3;0;0;2;0;1;0
6;550.0;327.0;24;159.0;Genteel Home Mirador de Gran Capitán;Centro de Granada, Granada;700;apartamento;4;8.3;;3;Apartamento Ático;3;1;2;1;140;5;4;1;0;0;0;0
6;816.0;233.0;24;408.0;Genteel Home Mirador de la Victoria;Albaicín, Granada;900;apartamento;4;8.0;preferente;9;Apartamento de 3 dormitorios;3;0;2;1;138;5;4;1;0;0;0;0
8;1207.0;255.0;56;448.0;Genteel Home Mirador de los Reyes;Albaicín, Granada;700;apartamento;4;8.5;;4;1×;2;1;1;1;63;2;0;2;0;0;0;0
6;760.0;249.0;50;268.0;Genteel Home Mirador de los Reyes;Albaicín, Granada;700;apartamento;4;8.5;;4;Three-Bedroom House with Terrace;3;0;2;1;160;4;2;1;1;0;0;0
6;372.0;130.0;109;44.0;Genteel Home Piedra Santa;Centro de Granada, Granada;250;;0;8.9;preferente;48;Apartamento de 3 dormitorios - Planta Alta;3;0;2;1;120;0;0;0;0;0;0;0
8;744.0;269.0;48;133.0;Genteel Home Plaza Nueva Granada;Albaicín, Granada;250;apartamento;4;8.6;;54;1×;1;1;1;1;40;2;0;1;0;0;1;0
6;432.0;231.0;26;85.0;Genteel Home Plaza Nueva Granada;Albaicín, Granada;250;apartamento;4;8.6;;54;Apartamento;3;1;2;1;140;6;4;1;0;0;1;0
8;580.0;263.0;35;182.0;Genteel Home Plaza Nueva Granada;Albaicín, Granada;250;apartamento;4;8.6;;54;Apartamento Ático con 3 dormitorios y terraza;3;0;2;1;180;5;4;1;0;0;0;0
6;435.0;160.0;113;132.0;Genteel Home Puerta Real;Barrio de Ronda, Granada;450;apartamento;4;9.4;preferente;33;Apartamento de 3 dormitorios;3;0;2;1;130;5;4;1;0;0;0;0
8;555.0;71.0;154;44.0;Genteel Home Puerta Real;Barrio de Ronda, Granada;450;apartamento;4;9.4;preferente;33;Apartamento Superior;4;1;2;0;140;5;2;0;3;0;0;0
6;645.0;106.0;77;169.0;Genteel Home Recogidas;Barrio de Ronda, Granada;600;apartamento;4;9.2;preferente;167;Apartamento de 3 dormitorios;3;1;2;1;112;5;0;2;1;0;2;0
8;566.0;56.0;106;13.0;Genteel Home Recogidas;Barrio de Ronda, Granada;600;apartamento;4;9.2;preferente;167;Apartamento Superior;5;1;3;1;150;6;3;0;2;1;0;0
8;487.0;158.0;91;128.0;Genteel Home Recogidas;Barrio de Ronda, Granada;600;apartamento;4;9.2;preferente;167;Apartamento de 3 dormitorios;3;1;2;1;154;5;4;1;0;0;0;0
6;420.0;148.0;98;56.0;Genteel Home Romanilla;Centro de Granada, Granada;250;apartamento;4;8.5;preferente;36;Apartamento Deluxe;3;0;2;1;140;4;2;2;0;0;0;0
6;826.0;307.0;40;378.0;Genteel Home San Jerónimo;Centro de Granada, Granada;400;apartamento;4;0.0;;0;Apartamento con terraza;4;0;3;1;105;4;0;4;0;0;0;0
8;783.0;176.0;172;188.0;Genteel Home San Nicolas;Albaicín, Granada;800;apartamento;4;0.0;;0;Casa de 5 dormitorios;5;0;4;1;500;9;8;1;0;0;0;0
4;315.0;283.0;4;56.0;Genteel Home San Pedro;Centro de Granada, Granada;600;apartamento;4;0.0;;0;Apartamento de 2 dormitorios;2;1;2;1;110;4;2;1;0;0;1;0
6;352.0;350.0;42;107.0;Genteel Home Santo Cristo;Centro de Granada, Granada;250;apartamento;3;8.5;preferente;164;Apartamento Estudio;1;0;1;1;32;1;0;1;0;0;0;0
4;274.0;268.0;45;78.0;Genteel Home Santo Cristo;Centro de Granada, Granada;250;apartamento;3;8.5;preferente;164;Apartamento de 2 dormitorios;2;0;1;1;49;3;2;1;0;0;0;0
8;481.0;102.0;97;93.0;Genteel Home Tablas;Centro de Granada, Granada;500;apartamento;4;9.3;preferente;86;Apartamento Superior;4;0;3;1;165;8;8;0;0;0;0;0
8;665.0;203.0;107;166.0;Genteel Home Velazquez Granada;Barrio de Ronda, Granada;1000;apartamento;4;0.0;;0;Apartamento;5;0;3;1;230;5;0;5;0;0;0;0
8;333.0;345.0;31;86.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;771;Loft;1;1;1;1;42;2;0;1;0;0;1;0
8;518.0;221.0;123;-12.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;771;1×;1;1;1;1;50;2;0;1;0;0;1;0
8;611.0;213.0;20;-94.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;760;1×;1;1;1;1;56;3;2;0;0;0;1;0
8;563.0;150.0;10;-2.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;760;1×;1;1;1;1;61;4;2;1;0;0;1;0
8;572.0;241.0;21;20.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;771;1×;2;1;1;1;67;2;0;2;0;0;0;0
4;333.0;341.0;2;142.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;768;Apartamento de 2 dormitorios;2;1;1;1;77;4;2;1;0;0;1;0
6;333.0;82.0;70;-20.0;Genteel Home Zacatín;Centro de Granada, Granada;150;apartamento;4;9.1;preferente;771;Apartamento de 2 dormitorios;2;1;2;1;83;4;2;1;0;0;1;0
8;499.0;84.0;191;9.0;Genteel Home Ático Gran Capitán;Barrio de Ronda, Granada;700;apartamento;4;8.6;preferente;38;Apartamento de 4 dormitorios con terraza;4;0;2;1;150;8;8;0;0;0;0;0
8;410.0;222.0;190;-157.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.1;destacado;870;1×;1;1;1;1;18;2;0;1;0;0;1;0
8;509.0;237.0;21;-147.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.0;destacado;891;1×;1;0;1;1;20;1;0;1;0;0;0;0
8;787.0;142.0;4;-273.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.0;;891;1×;1;0;1;1;25;1;0;1;0;0;0;0
8;536.0;184.0;12;-134.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.0;destacado;891;1×;1;0;1;1;27;1;0;1;0;0;0;0
8;993.0;69.0;1;-179.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.0;;876;1×;1;1;1;1;28;2;0;1;0;0;1;0
8;240.0;258.0;25;-4.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.1;destacado;870;One-Bedroom Apartment World;1;0;1;1;29;1;0;1;0;0;0;0
8;308.0;141.0;183;-77.0;Golondrinas de la Alhambra;Centro de Granada, Granada;600;apartamento;3;8.1;destacado;870;Two-Bedroom Apartment Love;2;1;1;1;32;3;0;2;0;0;1;0
4;390.0;284.0;1;-124.0;Gorgeous Apartment In Granada With Wifi;Granada;38700;hotel;4;7.0;;8;Apartamento de 2 dormitorios;2;0;0;0;0;3;2;1;0;0;0;0
8;645.0;247.0;105;36.0;Grace Apartments - 3 bedroom City Centre;Centro de Granada, Granada;600;apartamento;4;9.6;;279;2×;3;0;2;2;0;12;8;2;0;0;2;0
6;379.0;197.0;177;59.0;Grace Apartments - 3 bedroom City Centre;Centro de Granada, Granada;600;apartamento;4;9.6;;279;Apartamento de 3 dormitorios;3;1;1;1;75;6;4;1;0;0;1;0
2;270.0;321.0;12;55.0;Gracia Suites - Centro y Confort con Parking Gratis;Centro de Granada, Granada;450;apartamento;4;9.7;;35;Apartamento de 2 dormitorios;2;0;0;0;0;2;1;1;0;0;0;0
8;510.0;147.0;405;-7.0;Gran Hotel Luna de Granada;Barrio de Ronda, Granada;1400;hotel;4;8.5;preferente;305;2×;0;0;0;0;0;0;0;0;0;0;0;0
8;608.0;181.0;172;228.0;Gran Via Boutique By Florentia Homes;Centro de Granada, Granada;600;apartamento;4;9.6;preferente;9;Apartamento de 3 dormitorios;3;0;2;1;128;4;0;2;0;1;1;0
8;606.0;144.0;249;108.0;Gran Via Cathedral Apartment;Centro de Granada, Granada;350;apartamento;4;8.7;;3;Apartamento Superior;3;1;2;1;140;5;2;2;0;0;1;0
8;637.0;161.0;94;154.0;Gran Vía Luxury 3BR;Centro de Granada, Granada;150;apartamento;4;8.4;;94;Apartamento de 3 dormitorios;3;1;3;1;90;5;2;2;0;0;1;0
6;412.0;166.0;10;-130.0;Gran apartamento familiar;Genil, Granada;2000;apartamento;3;7.3;;3;Apartamento de 3 dormitorios;3;1;2;1;111;4;1;1;1;0;1;0
6;268.0;135.0;146;-57.0;Granada Albaicín Aynadamar;Granada;1500;apartamento;3;7.9;;143;Apartamento de 2 dormitorios;2;0;0;0;0;4;1;2;0;0;1;0
4;228.0;122.0;54;13.0;Granada Centro Congresos;Barrio de Ronda, Granada;800;apartamento;3;9.5;;48;Apartamento de 2 dormitorios;2;0;1;1;65;3;2;1;0;0;0;0
6;339.0;47.0;14;33.0;Granada City Center;Centro de Granada, Granada;300;apartamento;4;9.4;preferente;180;Apartamento;2;1;2;1;250;4;2;0;2;0;0;0
2;138.0;148.0;39;-17.0;Granada City Home;Centro de Granada, Granada;400;apartamento;3;7.9;preferente;847;Estudio - Planta Baja;1;0;1;1;18;1;0;1;0;0;0;0
2;164.0;142.0;10;-16.0;Granada City Home;Centro de Granada, Granada;400;apartamento;3;7.9;preferente;847;Apartamento Estudio;1;0;1;1;30;1;0;1;0;0;0;0
4;219.0;308.0;22;-9.0;Granada Congress Suites;Zaidín, Granada;1400;apartamento;3;8.8;;5;Apartamento de 2 dormitorios;2;0;0;0;0;2;0;2;0;0;0;0
6;447.0;176.0;201;25.0;Granada Eye;Barrio de Ronda, Granada;1300;;0;10.0;destacado;3;Apartamento;3;1;2;1;80;3;0;3;0;0;0;0
6;344.0;90.0;110;21.0;Granada Garden s Breeze;Centro de Granada, Granada;600;;0;9.1;destacado;7;Apartamento de 3 dormitorios;3;0;1;0;0;4;2;2;0;0;0;0
4;324.0;183.0;1;39.0;Granada Historic Center Apartment;Centro de Granada, Granada;500;apartamento;4;9.8;;33;Apartamento de 2 dormitorios;2;1;1;1;80;3;2;1;0;0;0;0
4;355.0;323.0;6;134.0;Granada Home Center;Centro de Granada, Granada;900;apartamento;3;9.9;;17;Apartamento de 2 dormitorios;2;0;2;1;80;3;2;1;0;0;0;0
8;449.0;137.0;216;121.0;Granada Home Centro;Centro de Granada, Granada;700;apartamento;3;8.3;preferente;463;1×;3;1;2;1;90;6;6;0;0;0;0;0
8;482.0;134.0;56;83.0;Granada Home Centro;Centro de Granada, Granada;700;apartamento;3;8.3;preferente;463;Apartamento de 3 dormitorios (B);3;1;2;1;98;6;6;0;0;0;0;0
8;827.0;225.0;257;192.0;Granada Luxury Apartments;Centro de Granada, Granada;400;apartamento;4;9.1;preferente;548;1×;1;1;1;1;55;2;0;0;1;0;1;0
8;809.0;182.0;12;48.0;Granada Luxury Apartments;Centro de Granada, Granada;400;apartamento;4;9.1;preferente;547;1×;1;1;1;1;65;2;0;1;0;0;1;0
8;296.0;216.0;111;-342.0;Granada Old Town Hostel;Centro de Granada, Granada;500;;0;9.0;;764;Habitación Doble - 2 camas;0;0;0;0;0;2;2;0;0;0;0;0
8;451.0;264.0;12;-449.0;Granada Old Town Hostel;Centro de Granada, Granada;500;;0;9.0;;763;1×;0;0;0;0;12;4;0;0;0;0;0;1
8;310.0;341.0;3;-435.0;Granada Old Town Hostel;Centro de Granada, Granada;500;;0;9.0;;764;1×;0;0;0;0;30;6;0;0;0;0;0;0
8;809.0;266.0;243;91.0;Granada Suites by Olala Homes;Barrio de Ronda, Granada;600;apartamento;3;8.0;;458;1×;0;0;0;0;0;1;0;1;0;0;0;0
4;226.0;265.0;36;-40.0;Granada Urban Stay;Centro de Granada, Granada;600;apartamento;4;10.0;;3;Apartamento de 2 dormitorios;2;0;0;0;0;4;2;1;0;0;1;0
6;459.0;241.0;163;71.0;Granada Urban Terrace Retreat;Beiro, Granada;1800;apartamento;4;10.0;;6;Apartamento de 3 dormitorios;3;0;0;0;0;3;0;0;2;0;1;0
4;268.0;220.0;42;42.0;Granada centro;Centro de Granada, Granada;500;apartamento;4;9.9;;8;Apartamento de 2 dormitorios;2;0;0;0;0;3;2;1;0;0;0;0
4;263.0;214.0;73;35.0;Granada centro Casa de Nino;Genil, Granada;1000;apartamento;4;10.0;;6;Apartamento de 2 dormitorios;2;0;2;1;90;3;2;1;0;0;0;0
8;631.0;115.0;110;125.0;Granada en Sueño;Centro de Granada, Granada;600;apartamento;4;8.7;;58;Apartamento de 3 dormitorios;3;1;2;1;100;5;2;2;0;0;1;0
6;466.0;252.0;116;59.0;Granada sun;Barrio de Ronda, Granada;900;apartamento;3;8.6;;25;Apartamento de 3 dormitorios;3;0;0;0;0;4;2;2;0;0;0;0
8;302.0;221.0;10;42.0;Granadi Apartamentos;Centro de Granada, Granada;300;apartamento;4;9.7;preferente;807;Apartamento de 1 dormitorio;1;1;1;1;40;2;0;1;0;0;1;0
8;324.0;181.0;51;-15.0;Granadi Apartamentos;Centro de Granada, Granada;300;apartamento;4;9.7;preferente;807;Apartamento de 1 dormitorio;1;1;1;1;50;2;0;1;0;0;1;0
4;236.0;81.0;7;24.0;Granadi Apartamentos;Centro de Granada, Granada;300;apartamento;4;9.7;preferente;792;Apartamento de 2 dormitorios;2;1;1;1;55;2;0;2;0;0;0;0
8;379.0;126.0;77;-73.0;Granadi Apartamentos;Centro de Granada, Granada;300;apartamento;4;9.7;preferente;807;Apartamento de 2 dormitorios;2;1;1;1;60;3;2;1;0;0;0;0
6;276.0;15.0;31;-65.0;Granadi Apartamentos;Centro de Granada, Granada;300;apartamento;4;9.7;preferente;807;Apartamento Estándar de 3 dormitorios;3;1;2;1;75;4;2;2;0;0;0;0
8;372.0;101.0;128;11.0;Granaxperience Apartamentos La Maleta;Centro de Granada, Granada;600;apartamento;4;8.8;plus;259;Apartamento Superior;1;1;1;1;35;2;0;1;0;0;1;0
6;437.0;26.0;17;9.0;Granaxperience Apartamentos La Maleta;Centro de Granada, Granada;600;apartamento;4;8.8;plus;259;Apartamento - Planta baja;2;1;1;1;50;3;0;2;0;0;1;0
8;305.0;73.0;17;69.0;Granaxperience Apartamentos La Maleta;Centro de Granada, Granada;600;apartamento;4;8.8;plus;259;Apartamento Estándar;2;0;2;1;75;4;0;2;0;0;2;0
8;1124.0;118.0;307;674.0;Great Apartment Granada City Centre;Centro de Granada, Granada;600;apartamento;4;9.3;plus;49;Apartamento;4;1;3;1;180;8;1;6;0;0;0;1
8;282.0;268.0;56;-85.0;Green Peaks B&B Country House Alojamiento Rural;Granada;10100;apartamento;3;9.0;preferente;319;Habitación Doble - 1 o 2 camas;0;0;0;0;0;2;0;1;0;0;0;0
6;346.0;175.0;147;-4.0;H&H Apartamento Azucena;Beiro, Granada;1900;apartamento;4;7.7;;18;Apartamento de 3 dormitorios;3;0;2;1;110;4;2;2;0;0;0;0
6;334.0;152.0;102;-20.0;H&H Casa en centro de Granada;Zaidín, Granada;1300;apartamento;3;9.4;;7;Casa de 3 dormitorios;3;1;3;1;120;4;2;2;0;0;0;0
6;419.0;175.0;52;-239.0;H&H Granada Home;Genil, Granada;2900;apartamento;4;0.0;;0;Casa de 2 dormitorios;2;1;3;1;230;3;0;2;0;0;1;0
6;267.0;241.0;155;-172.0;H&H Suite Abrazo de Granada;Granada;5100;apartamento;4;6.0;;2;Apartamento de 3 dormitorios;3;0;1;1;105;6;4;1;0;0;0;1
4;176.0;265.0;27;-21.0;H&H Suite Corrala Realejo;Centro de Granada, Granada;450;apartamento;4;9.0;;6;Apartamento de 1 dormitorio;1;1;1;1;60;2;0;1;0;0;1;0
2;251.0;246.0;2;-182.0;H&H Suite El Mirlo;Beiro, Granada;1700;apartamento;3;9.0;;24;Apartamento de 1 dormitorio;1;1;1;1;45;2;0;1;0;0;1;0
6;326.0;151.0;135;-36.0;H&H Suite El Santisimo;Centro de Granada, Granada;800;apartamento;3;9.0;;44;Apartamento de 3 dormitorios;3;0;2;1;140;4;2;2;0;0;0;0
6;407.0;230.0;148;35.0;H&H Suite Espectacular Apartamento en el centro de Granada;Barrio de Ronda, Granada;1000;apartamento;4;9.2;;5;Apartamento de 4 habitaciones;4;1;2;1;110;6;3;2;0;0;1;0
6;338.0;124.0;102;-10.0;H&H Suite Mirador de Granada Vistas a la Alhambra y Sierra nevada;Barrio de Ronda, Granada;1500;apartamento;4;9.7;;6;Apartamento de 3 dormitorios;3;0;0;0;0;6;5;1;0;0;0;0
6;450.0;215.0;108;92.0;H&H Suite Palacio de Congresos;Zaidín, Granada;1300;apartamento;3;8.6;;8;Apartamento de 2 dormitorios;2;1;1;1;87;4;2;1;0;0;1;0
6;322.0;194.0;138;-57.0;H&H Suite Plaza de Toros;Beiro, Granada;1900;apartamento;3;8.4;;22;Apartamento de 3 dormitorios;3;1;1;1;85;4;2;2;0;0;0;0
8;331.0;100.0;143;-63.0;H&H Suite Santa Paula;Centro de Granada, Granada;500;apartamento;3;7.6;preferente;26;Apartamento de 3 dormitorios;3;1;2;1;95;4;0;3;0;0;1;0
4;405.0;255.0;33;144.0;H&H Suite en el Corazón de Granada;Centro de Granada, Granada;250;apartamento;3;9.2;;63;Apartamento de 2 dormitorios;2;1;1;0;55;2;0;2;0;0;0;0
8;869.0;209.0;29;141.0;H2Granada en Centro Terraza-solarium & Parking;Centro de Granada, Granada;250;apartamento;3;7.8;preferente;531;2×;2;0;2;0;0;4;0;2;0;0;2;0
8;996.0;224.0;9;145.0;H2Granada en Centro Terraza-solarium & Parking;Centro de Granada, Granada;250;apartamento;3;7.8;preferente;531;1×;1;1;1;0;10;2;0;1;0;0;1;0
4;806.0;277.0;2;305.0;HERMOSA 7;Centro de Granada, Granada;150;apartamento;3;8.9;;28;Apartamento de 2 dormitorios;2;1;1;1;65;3;1;1;0;0;1;0
8;377.0;125.0;177;-120.0;HI ROOM - Smart Apartments - AC;Centro de Granada, Granada;600;apartamento;4;8.9;;712;1×;1;1;1;1;50;2;0;0;1;0;1;0
8;290.0;128.0;81;-62.0;HI ROOM - Smart Apartments - AC;Centro de Granada, Granada;600;apartamento;4;8.9;;712;1×;1;1;1;1;55;2;0;0;1;0;1;0
4;297.0;63.0;3;13.0;HI ROOM - Smart Apartments - AC;Centro de Granada, Granada;600;apartamento;4;8.9;;712;Apartamento - Planta baja;2;1;1;1;85;4;2;0;1;0;1;0
4;184.0;189.0;119;-11.0;HI ROOM - Smart Apartments - HE 0;Barrio de Ronda, Granada;500;apartamento;4;8.9;;90;Apartamento de 1 dormitorio;1;1;1;1;42;2;0;1;0;0;1;0
6;227.0;82.0;104;-34.0;HI ROOM - Smart Apartments - HE 1;Barrio de Ronda, Granada;500;apartamento;4;9.1;;223;Apartamento de 2 dormitorios;2;1;1;1;85;4;2;1;0;0;1;0
6;246.0;48.0;96;-63.0;HI ROOM - Smart Apartments - HE 2;Barrio de Ronda, Granada;500;apartamento;3;9.1;;90;Apartamento de 2 dormitorios;2;1;1;1;85;4;2;1;0;0;1;0
4;205.0;95.0;60;-12.0;HI ROOM - Smart Apartments - PENTHOUSE;Centro de Granada, Granada;600;apartamento;4;8.9;;48;Apartamento Ático;2;1;1;1;76;4;0;1;0;0;1;2
8;1073.0;222.0;79;288.0;HNN GRANADA;Centro de Granada, Granada;800;apartamento;4;9.6;preferente;498;2×;1;0;2;0;0;4;0;2;0;0;2;0
6;251.0;90.0;55;-113.0;HORNO ABAD GRANADA CENTRO;Centro de Granada, Granada;600;apartamento;3;8.3;;32;Apartamento de 3 dormitorios;3;0;0;0;0;7;6;1;0;0;0;0
8;772.0;337.0;8;288.0;HOSPEDAJE PENSIÓN LA ALMOHADA;Centro de Granada, Granada;450;;0;8.3;;475;1×;0;0;0;0;0;0;2;0;0;0;0;0
8;306.0;269.0;217;-288.0;Habitacion muy céntrica.;Barrio de Ronda, Granada;1000;;0;7.5;;98;1×;0;0;0;0;0;2;0;0;2;0;0;0
8;213.0;310.0;25;-277.0;Habitaciones amplias en el Centro de Granada;Beiro, Granada;1300;;0;7.4;;482;Habitación Doble con baño compartido;0;0;0;0;0;1;0;1;0;0;0;0
2;60.0;202.0;40;-112.0;Habitación Amplia con Vistas;Barrio de Ronda, Granada;1100;;0;6.7;;62;Habitación Doble con baño privado;0;0;0;0;0;1;0;1;0;0;0;0
8;195.0;249.0;57;-16.0;Habitación CONFORT CENTRO para 2 personas;Barrio de Ronda, Granada;600;;0;9.1;;22;Habitación Doble con baño privado;0;0;0;0;0;1;0;0;1;0;0;0
2;121.0;274.0;19;-118.0;Habitación Doble en Albaicin;Beiro, Granada;800;;0;8.0;;21;Habitación Doble con baño privado;0;0;0;0;0;1;0;1;0;0;0;0
6;301.0;297.0;8;-266.0;Habitación Privada Granada;Beiro, Granada;3200;;0;8.6;;21;1×;0;0;0;0;0;2;0;0;1;0;0;0
2;54.0;340.0;9;-158.0;Habitación amplia y luminosa;Barrio de Ronda, Granada;1000;;0;5.4;;15;Habitación Doble;0;0;0;0;0;1;0;1;0;0;0;0
2;135.0;250.0;22;-124.0;Habitación con baño y cocina privados en Albaicin;Beiro, Granada;800;;0;8.0;;8;Habitación Doble con baño privado;0;0;0;0;0;1;0;1;0;0;0;0
2;171.0;227.0;22;-65.0;Habitación con encanto;Albaicín, Granada;600;;0;9.4;;36;Apartamento de 1 dormitorio;1;0;0;0;0;1;0;1;0;0;0;0
4;153.0;260.0;9;-181.0;Habitación doble independiente con baño compartido;Chana, Granada;2300;;0;9.1;;94;Habitación Doble;0;0;0;0;0;1;0;1;0;0;0;0
8;400.0;329.0;25;-263.0;Habitación ejemplar;Beiro, Granada;1600;apartamento;3;0.0;;0;1×;0;0;0;0;0;1;0;1;0;0;0;0
6;1101.0;242.0;2;65.0;Habitación privada Granada centro;Barrio de Ronda, Granada;900;;0;8.0;;87;1×;0;0;0;0;0;1;0;1;0;0;0;0
4;247.0;234.0;27;-18.0;Haza Royal;Centro de Granada, Granada;700;apartamento;3;10.0;destacado;3;Apartamento de 1 dormitorio;1;1;1;1;40;3;2;0;0;0;1;0
4;370.0;262.0;17;110.0;Heart of Granada;Centro de Granada, Granada;600;apartamento;4;9.3;;4;Apartamento de 2 dormitorios;2;0;0;0;0;4;2;1;0;0;1;0
8;515.0;155.0;136;-59.0;Hermosos Apartamentos en pleno Centro;Barrio de Ronda, Granada;600;apartamento;3;8.2;;52;1×;2;1;2;1;75;3;0;2;0;0;1;0
8;346.0;104.0;179;-135.0;Hermosos Apartamentos en pleno Centro;Barrio de Ronda, Granada;600;apartamento;3;8.2;;52;Apartamento Deluxe de 3 dormitorios;3;1;2;1;90;4;0;3;0;0;1;0
2;182.0;301.0;12;-66.0;Hi Granada Suite A;Albaicín, Granada;500;;0;6.0;;39;Habitación Doble Económica;0;0;0;0;0;1;0;1;0;0;0;0
8;398.0;56.0;166;-69.0;Hogar del Lirio;Centro de Granada, Granada;1100;apartamento;4;9.7;;35;Apartamento de 3 dormitorios;3;1;2;1;130;8;6;0;0;0;2;0
6;465.0;221.0;102;109.0;Holiday Granada Acera del Darro- Centro Turistico;Barrio de Ronda, Granada;450;apartamento;3;7.9;destacado;7;Apartamento de 3 dormitorios Premium;3;1;2;1;100;3;0;3;0;0;0;0
8;549.0;253.0;108;-73.0;Holiday Granada Frida;Barrio de Ronda, Granada;700;apartamento;3;8.3;;15;Apartamento de 1 Dormitorio con balcón y vistas a la ciudad;1;1;2;1;60;3;1;1;0;0;1;0
6;288.0;124.0;130;-79.0;Holiday Granada Gran Via 1;Centro de Granada, Granada;400;apartamento;3;8.6;;9;Apartamento de 2 dormitorios;2;0;0;0;0;3;0;2;0;0;1;0
4;244.0;321.0;1;-120.0;Holiday Granada Gran Via 2;Centro de Granada, Granada;600;apartamento;3;4.7;;3;Apartamento de 1 dormitorio;1;0;0;0;0;2;0;1;0;0;1;0
8;542.0;207.0;255;19.0;Holiday Granada Plaza Nueva;Centro de Granada, Granada;200;apartamento;4;7.8;;26;1×;2;1;1;1;75;2;0;2;0;0;0;0
6;301.0;182.0;112;-47.0;Holiday Granada Zurbarán;Barrio de Ronda, Granada;700;apartamento;3;8.3;;15;Apartamento de 2 dormitorios;2;0;0;0;0;4;2;1;0;0;1;0
6;599.0;322.0;18;173.0;Holiday Granada Ático Piscina y Parking;Zaidín, Granada;2900;apartamento;3;7.9;;11;Apartamento Ático;2;1;2;0;0;3;0;1;1;0;1;0
6;558.0;69.0;10;-104.0;Holiday Granada Ático Piscina y Parking;Zaidín, Granada;2900;apartamento;3;8.1;destacado;10;Apartamento de 2 dormitorios con piscina privada;2;1;2;0;100;3;0;1;0;1;1;0
6;459.0;235.0;59;106.0;Holiday Home Cueva de Lindaraja by Interhome;Sacromonte, Granada;1300;hotel;3;9.4;;5;Casa;3;0;1;1;80;3;0;2;0;0;1;0
6;970.0;208.0;9;18.0;Home Granada Trinidad;Centro de Granada, Granada;450;apartamento;3;8.9;preferente;499;1×;1;1;1;0;20;1;0;1;0;0;0;0
6;500.0;349.0;6;93.0;Home Granada Trinidad;Centro de Granada, Granada;450;apartamento;3;8.9;preferente;499;1×;1;1;1;0;21;1;0;1;0;0;0;0
6;608.0;306.0;15;55.0;Home Granada Trinidad;Centro de Granada, Granada;450;apartamento;3;8.9;preferente;499;1×;1;1;1;0;24;2;0;1;0;0;1;0
8;620.0;184.0;89;-155.0;Home Granada Trinidad;Centro de Granada, Granada;450;apartamento;3;8.9;preferente;499;1×;1;1;1;0;32;2;0;1;0;0;1;0
4;402.0;276.0;5;41.0;Home Ribera del Genil;Barrio de Ronda, Granada;1100;apartamento;4;9.8;;11;Apartamento con 4 dormitorios;4;1;1;1;91;4;3;1;0;0;0;0
8;913.0;171.0;211;366.0;Home San Jeronimo;Centro de Granada, Granada;250;apartamento;4;9.4;;56;Apartamento Superior;4;1;2;1;110;4;0;4;0;0;0;0
